text,label
Software Engineer with 1 years experience in React and AWS. Worked on real-world projects and APIs.,0
Expert in React React Node Node Java with 1 month experience,1
Worked on machine learning projects using 2 and ML with SQL years experience.,0
Developed applications using 4 and Docker for Java years with strong problem solving.,0
Backend developer with 5 years experience using ML and databases like Python.,0
Developed applications using 3 and Python for React years with strong problem solving.,0
Developed applications using 4 and SQL for AWS years with strong problem solving.,0
Master in Cloud Java Cloud AWS SQL Cloud in 2 weeks,1
Worked on machine learning projects using 3 and AI with Node years experience.,0
Master in Node SQL Docker Node ML AI in 2 weeks,1
Knows React Python AI React Node Cloud Python with no real experience,1
Frontend developer skilled in 2 and Docker with Node years of experience.,0
Master in AI Java AWS ML Python AI in 2 weeks,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Developed applications using 5 and AWS for ML years with strong problem solving.,0
Software Engineer with 3 years experience in Node and SQL. Worked on real-world projects and APIs.,0
Frontend developer skilled in 4 and AI with ML years of experience.,0
Expert in Java Docker Docker Python ML with 1 month experience,1
Backend developer with 2 years experience using ML and databases like React.,0
Fresher but expert in Python AWS SQL AWS Java,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Frontend developer skilled in 4 and Cloud with Node years of experience.,0
Software Engineer with 2 years experience in AI and Cloud. Worked on real-world projects and APIs.,0
Expert in Java SQL Java ML Java with 1 month experience,1
Developed applications using 1 and Python for Python years with strong problem solving.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Knows ML React Cloud SQL AWS ML React with no real experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Expert in AI Java ML Node AWS with 1 month experience,1
Backend developer with 1 years experience using AWS and databases like SQL.,0
Worked on machine learning projects using 3 and SQL with ML years experience.,0
Fresher but expert in AWS AI AI Node Python,1
Fresher but expert in AWS SQL React Docker Python,1
Software Engineer with 5 years experience in AWS and SQL. Worked on real-world projects and APIs.,0
Expert in Node Node Python AI AWS with 1 month experience,1
Worked on machine learning projects using 2 and Cloud with Cloud years experience.,0
Fresher but expert in Node Java React SQL Docker,1
Knows AWS AWS AWS Java Java AWS React with no real experience,1
Developed applications using 2 and Node for Java years with strong problem solving.,0
Knows SQL AWS AI AI AWS Cloud AWS with no real experience,1
Expert in Node AI Cloud Docker Node with 1 month experience,1
Backend developer with 2 years experience using Java and databases like Node.,0
Knows ML Cloud SQL Python React Java ML with no real experience,1
Fresher but expert in ML AI Java Java Docker,1
Expert in Python SQL Node Python Java with 1 month experience,1
Master in Python React Docker Cloud Node Node in 2 weeks,1
Developed applications using 5 and SQL for React years with strong problem solving.,0
Master in Node Docker Docker AI Python Node in 2 weeks,1
Developed applications using 5 and SQL for Docker years with strong problem solving.,0
Software Engineer with 3 years experience in AI and AWS. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 5 and Java with Cloud years experience.,0
Software Engineer with 1 years experience in AI and AWS. Worked on real-world projects and APIs.,0
Master in ML Cloud Python AWS React Java in 2 weeks,1
Worked on machine learning projects using 4 and React with Java years experience.,0
Master in Java AWS React ML Java Java in 2 weeks,1
Expert in ML ML Cloud Docker React with 1 month experience,1
Worked on machine learning projects using 1 and Java with ML years experience.,0
Developed applications using 4 and Node for SQL years with strong problem solving.,0
Master in Java ML AI Node Cloud Cloud in 2 weeks,1
Worked on machine learning projects using 5 and Java with SQL years experience.,0
Software Engineer with 5 years experience in AWS and ML. Worked on real-world projects and APIs.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Backend developer with 5 years experience using Python and databases like Cloud.,0
Worked on machine learning projects using 2 and AI with React years experience.,0
Worked on machine learning projects using 1 and SQL with Docker years experience.,0
Backend developer with 1 years experience using Docker and databases like Python.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Expert in Node Java AWS AI Cloud with 1 month experience,1
Worked on machine learning projects using 3 and Cloud with SQL years experience.,0
Fresher but expert in Java Node ML AWS AWS,1
Knows React Python Docker React Cloud Docker AI with no real experience,1
Expert in Python Node Java Cloud ML with 1 month experience,1
Worked on machine learning projects using 5 and Cloud with Python years experience.,0
Master in Java Python Java AWS SQL AI in 2 weeks,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Expert in Cloud React AWS AWS ML with 1 month experience,1
Master in AWS React Docker Docker SQL Cloud in 2 weeks,1
Knows Docker ML Java Python ML ML Cloud with no real experience,1
Expert in Java Python AI Node Docker with 1 month experience,1
Expert in Python AWS SQL Python Java with 1 month experience,1
Master in Python Docker Python Python Cloud ML in 2 weeks,1
Knows Java ML Java Docker AWS React Docker with no real experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Frontend developer skilled in 5 and Docker with Cloud years of experience.,0
Expert in ML Java Python SQL React with 1 month experience,1
Worked on machine learning projects using 5 and AI with SQL years experience.,0
Knows Cloud React Node Docker Python Python Java with no real experience,1
Worked on machine learning projects using 1 and React with AI years experience.,0
Developed applications using 5 and Node for React years with strong problem solving.,0
Developed applications using 5 and Python for Node years with strong problem solving.,0
Expert in Python AI Node Python Cloud with 1 month experience,1
Developed applications using 3 and SQL for ML years with strong problem solving.,0
Developed applications using 5 and AWS for AI years with strong problem solving.,0
Fresher but expert in Java AWS Node Node Docker,1
Worked on machine learning projects using 5 and Python with SQL years experience.,0
Knows ML Node SQL Docker Docker Java Java with no real experience,1
Expert in ML Python AI Docker ML with 1 month experience,1
Backend developer with 2 years experience using Cloud and databases like Node.,0
Expert in Java React Cloud AWS Cloud with 1 month experience,1
Worked on machine learning projects using 5 and AI with AI years experience.,0
Worked on machine learning projects using 2 and AWS with Python years experience.,0
Frontend developer skilled in 1 and AWS with Cloud years of experience.,0
Developed applications using 1 and Cloud for React years with strong problem solving.,0
Frontend developer skilled in 2 and Cloud with React years of experience.,0
Master in AWS Java Java React AWS Cloud in 2 weeks,1
Frontend developer skilled in 5 and ML with AI years of experience.,0
Fresher but expert in Node SQL Java AI Node,1
Developed applications using 2 and Python for AI years with strong problem solving.,0
Frontend developer skilled in 5 and SQL with Java years of experience.,0
Knows React SQL SQL Java Java AWS Java with no real experience,1
Developed applications using 1 and AWS for Java years with strong problem solving.,0
Fresher but expert in Python ML Cloud AWS AI,1
Expert in Node Cloud Node SQL Docker with 1 month experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Backend developer with 4 years experience using Docker and databases like AWS.,0
Expert in AWS Node Java Docker Docker with 1 month experience,1
Knows Python React Python SQL Cloud AI Node with no real experience,1
Expert in Docker AWS Cloud Docker AI with 1 month experience,1
Backend developer with 1 years experience using Docker and databases like Node.,0
Expert in SQL React Node React Cloud with 1 month experience,1
Developed applications using 1 and AWS for Node years with strong problem solving.,0
